objective,context_level,holdout_session,workload,size,selected_platform,selected_value,oracle_value,regret_pct
energy,L2,4,GEMM,1024,3090,0.0398839458413926,0.0398839458413926,0.0
energy,L2,4,GEMM,2048,3090,0.2509364661654135,0.2509364661654135,0.0
energy,L2,4,GEMM,4096,3090,1.717661111111111,1.717661111111111,0.0
energy,L2,4,GEMM,8192,3090,13.133895833333334,13.133895833333334,0.0
energy,L2,4,GEMM,16384,3090,103.273875,103.273875,0.0
energy,L2,4,REDUCTION,1000000,5060ti,0.0004071096194392,0.0004071096194392,0.0
energy,L2,4,REDUCTION,2000000,5060ti,0.0007354623763431,0.0007354623763431,0.0
energy,L2,4,REDUCTION,4000000,5060ti,0.0010193909390201,0.0010193909390201,0.0
energy,L2,4,REDUCTION,8000000,5060ti,0.0018198622132004,0.0018198622132004,0.0
energy,L2,4,REDUCTION,16000000,5060ti,0.0126077238862703,0.0126077238862703,0.0
energy,L2,4,REDUCTION,32000000,5060ti,0.0257298337438423,0.0257298337438423,0.0
energy,L2,4,REDUCTION,64000000,5060ti,0.050971107055961,0.050971107055961,0.0
energy,L2,4,REDUCTION,128000000,5060ti,0.101903381642512,0.101903381642512,0.0
energy,L2,4,REDUCTION,256000000,5060ti,0.2025132211538461,0.2025132211538461,0.0
energy,L2,4,STREAM,1000000,5060ti,0.0011807213624826,0.0011807213624826,0.0
energy,L2,4,STREAM,2000000,5060ti,0.0021629841379013,0.0021629841379013,0.0
energy,L2,4,STREAM,4000000,5060ti,0.0105152817574021,0.0105152817574021,0.0
energy,L2,4,STREAM,8000000,5060ti,0.0246636341581756,0.0246636341581756,0.0
energy,L2,4,STREAM,16000000,5060ti,0.0492696411251212,0.0492696411251212,0.0
energy,L2,4,STREAM,32000000,5060ti,0.0982754607177497,0.0982754607177497,0.0
energy,L2,4,STREAM,64000000,5060ti,0.1964176356589147,0.1964176356589147,0.0
energy,L2,4,STREAM,128000000,5060ti,0.3972693798449612,0.3972693798449612,0.0
energy,L2,4,STREAM,256000000,5060ti,0.7856627906976743,0.7856627906976743,0.0
energy,L2,4,STRIDED_GEMM,64,3090,0.0009341966020311,0.0003301833153612,182.93270997329074
energy,L2,4,STRIDED_GEMM,128,3090,0.0010128198496893,0.0004277205107757,136.79478167939217
energy,L2,4,STRIDED_GEMM,256,3090,0.0021616795683107,0.0012573772639439,71.9197276981419
energy,L2,4,STRIDED_GEMM,512,3090,0.0075230361588889,0.0072599729546991,3.6234736111451893
energy,L2,4,STRIDED_GEMM,1024,3090,0.0404943806791009,0.0404943806791009,0.0
energy,L2,4,STRIDED_GEMM,2048,3090,0.2590519877675841,0.2590519877675841,0.0
energy,L2,4,STRIDED_GEMM,4096,3090,1.8068722222222224,1.8068722222222224,0.0
energy,L2,4,STRIDED_GEMM,8192,3090,13.599875,13.599875,0.0
energy,L2,4,STRIDED_GEMM,16384,3090,111.51975,111.51975,0.0
energy,L2,5,AXPY,1000000,5060ti,0.0011163104888233,0.0011163104888233,0.0
energy,L2,5,AXPY,2000000,5060ti,0.0020373554571637,0.0020373554571637,0.0
energy,L2,5,AXPY,4000000,5060ti,0.0047548633472602,0.0047548633472602,0.0
energy,L2,5,AXPY,8000000,5060ti,0.0229790957705396,0.0229790957705396,0.0
energy,L2,5,AXPY,16000000,5060ti,0.0463498062015503,0.0463498062015503,0.0
energy,L2,5,AXPY,32000000,5060ti,0.092560620756547,0.092560620756547,0.0
energy,L2,5,AXPY,64000000,5060ti,0.1824071566731141,0.1824071566731141,0.0
energy,L2,5,AXPY,128000000,5060ti,0.3683474903474903,0.3683474903474903,0.0
energy,L2,5,AXPY,256000000,5060ti,0.7448449612403101,0.7448449612403101,0.0
energy,L2,5,CONV2D,1,5060ti,0.1175562678062678,0.1059935483870967,10.908889828787638
energy,L2,5,CONV2D,2,5060ti,0.0923613053613053,0.0923613053613053,0.0
energy,L2,5,CONV2D,3,5060ti,0.0836580177653109,0.0782325553983969,6.9350442910691035
energy,L2,5,CONV2D,4,5060ti,0.0861732530120482,0.0861732530120482,0.0
energy,L2,5,CONV2D,5,5060ti,0.1794166666666666,0.1587692853762423,13.00464459577011
energy,L2,5,CONV2D,6,5060ti,0.2179719512195121,0.2179719512195121,0.0
energy,L2,5,GEMM,64,3090,0.0008423632879622,0.0003347796931087,151.6171994006495
energy,L2,5,GEMM,128,3090,0.0009182465066358,0.0004186242111759,119.348638258757
energy,L2,5,GEMM,256,3090,0.001994293700622,0.0012592353037497,58.37339492336919
energy,L2,5,GEMM,512,3090,0.0071338785469004,0.0071338785469004,0.0
energy,L2,5,GEMM,1024,3090,0.0401171231216674,0.0401171231216674,0.0
energy,L2,5,GEMM,2048,3090,0.2481971407072987,0.2481971407072987,0.0
energy,L2,5,GEMM,4096,3090,1.7184388888888886,1.7184388888888886,0.0
energy,L2,5,GEMM,8192,3090,13.074854166666666,13.074854166666666,0.0
energy,L2,5,GEMM,16384,3090,103.623875,103.623875,0.0
energy,L2,5,REDUCTION,1000000,5060ti,0.0004093440537001,0.0004093440537001,0.0
energy,L2,5,REDUCTION,2000000,5060ti,0.0007337658080009,0.0007337658080009,0.0
energy,L2,5,REDUCTION,4000000,5060ti,0.0010198147511178,0.0010198147511178,0.0
energy,L2,5,REDUCTION,8000000,5060ti,0.001830818280606,0.001830818280606,0.0
energy,L2,5,REDUCTION,16000000,5060ti,0.013697242206235,0.013697242206235,0.0
energy,L2,5,REDUCTION,32000000,5060ti,0.0257176724137931,0.0257176724137931,0.0
energy,L2,5,REDUCTION,64000000,5060ti,0.0510550486618004,0.0510550486618004,0.0
energy,L2,5,REDUCTION,128000000,5060ti,0.1017820048309178,0.1017820048309178,0.0
energy,L2,5,REDUCTION,256000000,5060ti,0.2035204819277108,0.2035204819277108,0.0
energy,L2,5,STREAM,1000000,5060ti,0.0011669327765495,0.0011669327765495,0.0
energy,L2,5,STREAM,2000000,5060ti,0.0021483758185387,0.0021483758185387,0.0
energy,L2,5,STREAM,4000000,5060ti,0.0104175735013363,0.0104175735013363,0.0
energy,L2,5,STREAM,8000000,5060ti,0.0248203011170471,0.0248203011170471,0.0
energy,L2,5,STREAM,16000000,5060ti,0.0495196316044595,0.0495196316044595,0.0
energy,L2,5,STREAM,32000000,5060ti,0.097985465116279,0.097985465116279,0.0
energy,L2,5,STREAM,64000000,5060ti,0.1957567829457364,0.1957567829457364,0.0
energy,L2,5,STREAM,128000000,5060ti,0.3926027131782945,0.3926027131782945,0.0
energy,L2,5,STREAM,256000000,5060ti,0.7849069767441861,0.7849069767441861,0.0
energy,L2,5,STRIDED_GEMM,64,3090,0.0009361078206849,0.0003306468934275,183.1140528740996
energy,L2,5,STRIDED_GEMM,128,3090,0.0010082849891225,0.0004241905507189,137.69623991239354
energy,L2,5,STRIDED_GEMM,256,3090,0.0021610055931018,0.0012522025349621,72.57636306950988
energy,L2,5,STRIDED_GEMM,512,3090,0.0069264347185788,0.0069264347185788,0.0
energy,L2,5,STRIDED_GEMM,1024,3090,0.0406902180460185,0.0406902180460185,0.0
energy,L2,5,STRIDED_GEMM,2048,3090,0.2570708333333333,0.2570708333333333,0.0
energy,L2,5,STRIDED_GEMM,4096,3090,1.798779005524862,1.798779005524862,0.0
energy,L2,5,STRIDED_GEMM,8192,3090,13.750395833333332,13.750395833333332,0.0
energy,L2,5,STRIDED_GEMM,16384,3090,111.2755,111.2755,0.0
energy,L3,1,AXPY,1000000,5060ti,0.0011061409972979,0.0011061409972979,0.0
energy,L3,1,AXPY,2000000,5060ti,0.0019707976901804,0.0019707976901804,0.0
energy,L3,1,AXPY,4000000,5060ti,0.0047706775918486,0.0047706775918486,0.0
energy,L3,1,AXPY,8000000,5060ti,0.0232590303030303,0.0232590303030303,0.0
energy,L3,1,AXPY,16000000,5060ti,0.0461752302472127,0.0461752302472127,0.0
energy,L3,1,AXPY,32000000,5060ti,0.0928637245392822,0.0928637245392822,0.0
energy,L3,1,AXPY,64000000,5060ti,0.1854641472868217,0.1854641472868217,0.0
energy,L3,1,AXPY,128000000,5060ti,0.3707046332046332,0.3707046332046332,0.0
energy,L3,1,AXPY,256000000,5060ti,0.7298769230769231,0.7298769230769231,0.0
energy,L3,1,CONV2D,1,3090,0.1058463661453541,0.1058463661453541,0.0
energy,L3,1,CONV2D,2,5060ti,0.0925390215492137,0.0925390215492137,0.0
energy,L3,1,CONV2D,3,3090,0.0796802145411203,0.0796802145411203,0.0
energy,L3,1,CONV2D,4,5060ti,0.0861506518590053,0.0861506518590053,0.0
energy,L3,1,CONV2D,5,3090,0.1590018841262364,0.1590018841262364,0.0
energy,L3,1,CONV2D,6,5060ti,0.2177177615571776,0.2177177615571776,0.0
energy,L3,1,GEMM,64,5060ti,0.0003295783996954,0.0003295783996954,0.0
energy,L3,1,GEMM,128,5060ti,0.0004074502386389,0.0004074502386389,0.0
energy,L3,1,GEMM,256,5060ti,0.0012379650248886,0.0012379650248886,0.0
energy,L3,1,GEMM,512,3090,0.007248085481284,0.007248085481284,0.0
energy,L3,1,GEMM,1024,3090,0.0400796513739256,0.0400796513739256,0.0
energy,L3,1,GEMM,2048,3090,0.2480520989505247,0.2480520989505247,0.0
energy,L3,1,GEMM,4096,3090,1.7094088397790057,1.7094088397790057,0.0
energy,L3,1,GEMM,8192,3090,13.157,13.157,0.0
energy,L3,1,GEMM,16384,3090,103.701,103.701,0.0
energy,L3,1,REDUCTION,1000000,5060ti,0.0004058325746143,0.0004058325746143,0.0
energy,L3,1,REDUCTION,2000000,5060ti,0.0007244346821188,0.0007244346821188,0.0
energy,L3,1,REDUCTION,4000000,5060ti,0.0010194523610633,0.0010194523610633,0.0
energy,L3,1,REDUCTION,8000000,5060ti,0.0018676395184281,0.0018676395184281,0.0
energy,L3,1,REDUCTION,16000000,5060ti,0.0135197026022304,0.0135197026022304,0.0
energy,L3,1,REDUCTION,32000000,5060ti,0.0258104404065291,0.0258104404065291,0.0
energy,L3,1,REDUCTION,64000000,5060ti,0.0527866915422885,0.0527866915422885,0.0
energy,L3,1,REDUCTION,128000000,5060ti,0.1028810386473429,0.1028810386473429,0.0
energy,L3,1,REDUCTION,256000000,5060ti,0.2019988009592326,0.2019988009592326,0.0
energy,L3,1,STREAM,1000000,5060ti,0.0011522025710308,0.0011522025710308,0.0
energy,L3,1,STREAM,2000000,5060ti,0.0021343406554041,0.0021343406554041,0.0
energy,L3,1,STREAM,4000000,5060ti,0.0104092301800076,0.0104092301800076,0.0
energy,L3,1,STREAM,8000000,5060ti,0.0245104444984211,0.0245104444984211,0.0
energy,L3,1,STREAM,16000000,5060ti,0.0489721279689772,0.0489721279689772,0.0
energy,L3,1,STREAM,32000000,5060ti,0.0970882638215324,0.0970882638215324,0.0
energy,L3,1,STREAM,64000000,5060ti,0.1977422480620155,0.1977422480620155,0.0
energy,L3,1,STREAM,128000000,5060ti,0.3917674418604651,0.3917674418604651,0.0
energy,L3,1,STREAM,256000000,5060ti,0.7899728682170541,0.7899728682170541,0.0
energy,L3,1,STRIDED_GEMM,64,5060ti,0.0003328917247089,0.0003328917247089,0.0
energy,L3,1,STRIDED_GEMM,128,5060ti,0.0004304749907228,0.0004304749907228,0.0
energy,L3,1,STRIDED_GEMM,256,5060ti,0.001246295174311,0.001246295174311,0.0
energy,L3,1,STRIDED_GEMM,512,5060ti,0.0072855162620866,0.0072855162620866,0.0
energy,L3,1,STRIDED_GEMM,1024,3090,0.0398911938534278,0.0398911938534278,0.0
energy,L3,1,STRIDED_GEMM,2048,3090,0.2573864844343204,0.2573864844343204,0.0
energy,L3,1,STRIDED_GEMM,4096,3090,1.7928916666666668,1.7928916666666668,0.0
energy,L3,1,STRIDED_GEMM,8192,3090,13.693625,13.693625,0.0
energy,L3,1,STRIDED_GEMM,16384,3090,114.07783333333332,114.07783333333332,0.0
energy,L3,2,AXPY,1000000,5060ti,0.0011128838123311,0.0011128838123311,0.0
energy,L3,2,AXPY,2000000,5060ti,0.0020289443895169,0.0020289443895169,0.0
energy,L3,2,AXPY,4000000,5060ti,0.0047473189813459,0.0047473189813459,0.0
energy,L3,2,AXPY,8000000,5060ti,0.0230670511896178,0.0230670511896178,0.0
energy,L3,2,AXPY,16000000,5060ti,0.0467765390208434,0.0467765390208434,0.0
energy,L3,2,AXPY,32000000,5060ti,0.0903144379844961,0.0903144379844961,0.0
energy,L3,2,AXPY,64000000,5060ti,0.1824980657640232,0.1824980657640232,0.0
energy,L3,2,AXPY,128000000,5060ti,0.368027027027027,0.368027027027027,0.0
energy,L3,2,AXPY,256000000,5060ti,0.7360658914728682,0.7360658914728682,0.0
energy,L3,2,CONV2D,1,3090,0.1071140731556106,0.1071140731556106,0.0
energy,L3,2,CONV2D,2,5060ti,0.0926434402332361,0.0926434402332361,0.0
energy,L3,2,CONV2D,3,3090,0.0784748464808691,0.0784748464808691,0.0
energy,L3,2,CONV2D,4,5060ti,0.083955294117647,0.083955294117647,0.0
energy,L3,2,CONV2D,5,3090,0.158600519112789,0.158600519112789,0.0
energy,L3,2,CONV2D,6,5060ti,0.218264598540146,0.218264598540146,0.0
energy,L3,2,GEMM,64,5060ti,0.000336495,0.000336495,0.0
energy,L3,2,GEMM,128,5060ti,0.000407041659308,0.000407041659308,0.0
energy,L3,2,GEMM,256,5060ti,0.0012409696751375,0.0012409696751375,0.0
energy,L3,2,GEMM,512,3090,0.0072134093990058,0.0072134093990058,0.0
energy,L3,2,GEMM,1024,3090,0.0399124833676061,0.0399124833676061,0.0
energy,L3,2,GEMM,2048,3090,0.250474416854778,0.250474416854778,0.0
energy,L3,2,GEMM,4096,3090,1.7220583333333337,1.7220583333333337,0.0
energy,L3,2,GEMM,8192,3090,13.143166666666668,13.143166666666668,0.0
energy,L3,2,GEMM,16384,3090,103.080375,103.080375,0.0
energy,L3,2,REDUCTION,1000000,5060ti,0.0004004339781535,0.0004004339781535,0.0
energy,L3,2,REDUCTION,2000000,5060ti,0.0007239961970641,0.0007239961970641,0.0
energy,L3,2,REDUCTION,4000000,5060ti,0.0010149071298707,0.0010149071298707,0.0
energy,L3,2,REDUCTION,8000000,5060ti,0.0018101359096119,0.0018101359096119,0.0
energy,L3,2,REDUCTION,16000000,5060ti,0.0134059067972692,0.0134059067972692,0.0
energy,L3,2,REDUCTION,32000000,5060ti,0.0255780720665229,0.0255780720665229,0.0
energy,L3,2,REDUCTION,64000000,5060ti,0.0505450121654501,0.0505450121654501,0.0
energy,L3,2,REDUCTION,128000000,5060ti,0.1011799516908212,0.1011799516908212,0.0
energy,L3,2,REDUCTION,256000000,5060ti,0.2011105769230769,0.2011105769230769,0.0
energy,L3,2,STREAM,1000000,5060ti,0.0011647752394988,0.0011647752394988,0.0
energy,L3,2,STREAM,2000000,5060ti,0.0021426227628995,0.0021426227628995,0.0
energy,L3,2,STREAM,4000000,5060ti,0.0104462052505966,0.0104462052505966,0.0
energy,L3,2,STREAM,8000000,5060ti,0.0244504001940334,0.0244504001940334,0.0
energy,L3,2,STREAM,16000000,5060ti,0.0494774600096946,0.0494774600096946,0.0
energy,L3,2,STREAM,32000000,5060ti,0.0977298739088263,0.0977298739088263,0.0
energy,L3,2,STREAM,64000000,5060ti,0.1951065891472868,0.1951065891472868,0.0
energy,L3,2,STREAM,128000000,5060ti,0.3903100775193798,0.3903100775193798,0.0
energy,L3,2,STREAM,256000000,5060ti,0.7845620155038759,0.7845620155038759,0.0
energy,L3,2,STRIDED_GEMM,64,5060ti,0.000328479789707,0.000328479789707,0.0
energy,L3,2,STRIDED_GEMM,128,5060ti,0.0004243214979824,0.0004243214979824,0.0
energy,L3,2,STRIDED_GEMM,256,5060ti,0.0012476624035895,0.0012476624035895,0.0
energy,L3,2,STRIDED_GEMM,512,5060ti,0.007332893847194,0.007332893847194,0.0
energy,L3,2,STRIDED_GEMM,1024,3090,0.0405251289432649,0.0405251289432649,0.0
energy,L3,2,STRIDED_GEMM,2048,3090,0.2585576335877863,0.2585576335877863,0.0
energy,L3,2,STRIDED_GEMM,4096,3090,1.7959088397790053,1.7959088397790053,0.0
energy,L3,2,STRIDED_GEMM,8192,3090,13.703958333333333,13.703958333333333,0.0
energy,L3,2,STRIDED_GEMM,16384,3090,112.3175,112.3175,0.0
energy,L3,3,AXPY,1000000,5060ti,0.0011103864734299,0.0011103864734299,0.0
energy,L3,3,AXPY,2000000,5060ti,0.0020346831162504,0.0020346831162504,0.0
energy,L3,3,AXPY,4000000,5060ti,0.004748283570174,0.004748283570174,0.0
energy,L3,3,AXPY,8000000,5060ti,0.023050826848249,0.023050826848249,0.0
energy,L3,3,AXPY,16000000,5060ti,0.0464936923823386,0.0464936923823386,0.0
energy,L3,3,AXPY,32000000,5060ti,0.0934747817652764,0.0934747817652764,0.0
energy,L3,3,AXPY,64000000,5060ti,0.1831434108527131,0.1831434108527131,0.0
energy,L3,3,AXPY,128000000,5060ti,0.3667567567567568,0.3667567567567568,0.0
energy,L3,3,AXPY,256000000,5060ti,0.7419147286821706,0.7419147286821706,0.0
energy,L3,3,CONV2D,1,3090,0.107063582920792,0.107063582920792,0.0
energy,L3,3,CONV2D,2,5060ti,0.0924463869463869,0.0924463869463869,0.0
energy,L3,3,CONV2D,3,3090,0.0783677647058823,0.0783677647058823,0.0
energy,L3,3,CONV2D,4,5060ti,0.0855971756821445,0.0855971756821445,0.0
energy,L3,3,CONV2D,5,3090,0.1572666198501872,0.1572666198501872,0.0
energy,L3,3,CONV2D,6,5060ti,0.2181224116930572,0.2181224116930572,0.0
energy,L3,3,GEMM,64,5060ti,0.0003328180970606,0.0003328180970606,0.0
energy,L3,3,GEMM,128,5060ti,0.0004245956397689,0.0004245956397689,0.0
energy,L3,3,GEMM,256,5060ti,0.0012479899127188,0.0012479899127188,0.0
energy,L3,3,GEMM,512,3090,0.0071977680989348,0.0071977680989348,0.0
energy,L3,3,GEMM,1024,3090,0.0395013713331743,0.0395013713331743,0.0
energy,L3,3,GEMM,2048,3090,0.2509823175319789,0.2509823175319789,0.0
energy,L3,3,GEMM,4096,3090,1.7268555555555556,1.7268555555555556,0.0
energy,L3,3,GEMM,8192,3090,13.206083333333334,13.206083333333334,0.0
energy,L3,3,GEMM,16384,3090,104.2845,104.2845,0.0
energy,L3,3,REDUCTION,1000000,5060ti,0.0004025485459273,0.0004025485459273,0.0
energy,L3,3,REDUCTION,2000000,5060ti,0.0007296760128185,0.0007296760128185,0.0
energy,L3,3,REDUCTION,4000000,5060ti,0.001019212815095,0.001019212815095,0.0
energy,L3,3,REDUCTION,8000000,5060ti,0.0018187064370643,0.0018187064370643,0.0
energy,L3,3,REDUCTION,16000000,5060ti,0.0131456325301204,0.0131456325301204,0.0
energy,L3,3,REDUCTION,32000000,5060ti,0.0257552339901477,0.0257552339901477,0.0
energy,L3,3,REDUCTION,64000000,5060ti,0.0510729927007299,0.0510729927007299,0.0
energy,L3,3,REDUCTION,128000000,5060ti,0.1017971014492753,0.1017971014492753,0.0
energy,L3,3,REDUCTION,256000000,5060ti,0.203155421686747,0.203155421686747,0.0
energy,L3,3,STREAM,1000000,5060ti,0.0011795218210103,0.0011795218210103,0.0
energy,L3,3,STREAM,2000000,5060ti,0.0021713880410953,0.0021713880410953,0.0
energy,L3,3,STREAM,4000000,5060ti,0.0104232127517419,0.0104232127517419,0.0
energy,L3,3,STREAM,8000000,5060ti,0.024787915554477,0.024787915554477,0.0
energy,L3,3,STREAM,16000000,5060ti,0.0493795443528841,0.0493795443528841,0.0
energy,L3,3,STREAM,32000000,5060ti,0.0978553398058252,0.0978553398058252,0.0
energy,L3,3,STREAM,64000000,5060ti,0.1960968992248062,0.1960968992248062,0.0
energy,L3,3,STREAM,128000000,5060ti,0.394265503875969,0.394265503875969,0.0
energy,L3,3,STREAM,256000000,5060ti,0.7856279069767442,0.7856279069767442,0.0
energy,L3,3,STRIDED_GEMM,64,5060ti,0.00032838672915,0.00032838672915,0.0
energy,L3,3,STRIDED_GEMM,128,5060ti,0.0004190262752675,0.0004190262752675,0.0
energy,L3,3,STRIDED_GEMM,256,5060ti,0.0012450789335778,0.0012450789335778,0.0
energy,L3,3,STRIDED_GEMM,512,5060ti,0.0074883421492204,0.0074883421492204,0.0
energy,L3,3,STRIDED_GEMM,1024,3090,0.0411330347415567,0.0411330347415567,0.0
energy,L3,3,STRIDED_GEMM,2048,3090,0.2575174506828528,0.2575174506828528,0.0
energy,L3,3,STRIDED_GEMM,4096,3090,1.8130888888888888,1.8130888888888888,0.0
energy,L3,3,STRIDED_GEMM,8192,3090,13.5970625,13.5970625,0.0
energy,L3,3,STRIDED_GEMM,16384,3090,111.708625,111.708625,0.0
energy,L3,4,AXPY,1000000,5060ti,0.0010727175960042,0.0010727175960042,0.0
energy,L3,4,AXPY,2000000,5060ti,0.0020030592213672,0.0020030592213672,0.0
energy,L3,4,AXPY,4000000,5060ti,0.0047480771789753,0.0047480771789753,0.0
energy,L3,4,AXPY,8000000,5060ti,0.0233667478684531,0.0233667478684531,0.0
energy,L3,4,AXPY,16000000,5060ti,0.0462867540029112,0.0462867540029112,0.0
energy,L3,4,AXPY,32000000,5060ti,0.0926299709020368,0.0926299709020368,0.0
energy,L3,4,AXPY,64000000,5060ti,0.1852732558139534,0.1852732558139534,0.0
energy,L3,4,AXPY,128000000,5060ti,0.3646143410852713,0.3646143410852713,0.0
energy,L3,4,AXPY,256000000,5060ti,0.7406666666666666,0.7406666666666666,0.0
energy,L3,4,CONV2D,1,3090,0.1065770775409329,0.1065770775409329,0.0
energy,L3,4,CONV2D,2,5060ti,0.0918750728013977,0.0918750728013977,0.0
energy,L3,4,CONV2D,3,3090,0.0793948308718437,0.0793948308718437,0.0
energy,L3,4,CONV2D,4,5060ti,0.0865180810028929,0.0865180810028929,0.0
energy,L3,4,CONV2D,5,3090,0.1597480988593155,0.1597480988593155,0.0
energy,L3,4,CONV2D,6,5060ti,0.2099981927710843,0.2099981927710843,0.0
energy,L3,4,GEMM,64,5060ti,0.0003318445800536,0.0003318445800536,0.0
energy,L3,4,GEMM,128,5060ti,0.0004407619205195,0.0004407619205195,0.0
energy,L3,4,GEMM,256,5060ti,0.0012582528246274,0.0012582528246274,0.0
energy,L3,4,GEMM,512,3090,0.0072255863346739,0.0072255863346739,0.0
energy,L3,4,GEMM,1024,3090,0.0398839458413926,0.0398839458413926,0.0
energy,L3,4,GEMM,2048,3090,0.2509364661654135,0.2509364661654135,0.0
energy,L3,4,GEMM,4096,3090,1.717661111111111,1.717661111111111,0.0
energy,L3,4,GEMM,8192,3090,13.133895833333334,13.133895833333334,0.0
energy,L3,4,GEMM,16384,3090,103.273875,103.273875,0.0
energy,L3,4,REDUCTION,1000000,5060ti,0.0004071096194392,0.0004071096194392,0.0
energy,L3,4,REDUCTION,2000000,5060ti,0.0007354623763431,0.0007354623763431,0.0
energy,L3,4,REDUCTION,4000000,5060ti,0.0010193909390201,0.0010193909390201,0.0
energy,L3,4,REDUCTION,8000000,5060ti,0.0018198622132004,0.0018198622132004,0.0
energy,L3,4,REDUCTION,16000000,5060ti,0.0126077238862703,0.0126077238862703,0.0
energy,L3,4,REDUCTION,32000000,5060ti,0.0257298337438423,0.0257298337438423,0.0
energy,L3,4,REDUCTION,64000000,5060ti,0.050971107055961,0.050971107055961,0.0
energy,L3,4,REDUCTION,128000000,5060ti,0.101903381642512,0.101903381642512,0.0
energy,L3,4,REDUCTION,256000000,5060ti,0.2025132211538461,0.2025132211538461,0.0
energy,L3,4,STREAM,1000000,5060ti,0.0011807213624826,0.0011807213624826,0.0
energy,L3,4,STREAM,2000000,5060ti,0.0021629841379013,0.0021629841379013,0.0
energy,L3,4,STREAM,4000000,5060ti,0.0105152817574021,0.0105152817574021,0.0
energy,L3,4,STREAM,8000000,5060ti,0.0246636341581756,0.0246636341581756,0.0
energy,L3,4,STREAM,16000000,5060ti,0.0492696411251212,0.0492696411251212,0.0
energy,L3,4,STREAM,32000000,5060ti,0.0982754607177497,0.0982754607177497,0.0
energy,L3,4,STREAM,64000000,5060ti,0.1964176356589147,0.1964176356589147,0.0
energy,L3,4,STREAM,128000000,5060ti,0.3972693798449612,0.3972693798449612,0.0
energy,L3,4,STREAM,256000000,5060ti,0.7856627906976743,0.7856627906976743,0.0
energy,L3,4,STRIDED_GEMM,64,5060ti,0.0003301833153612,0.0003301833153612,0.0
energy,L3,4,STRIDED_GEMM,128,5060ti,0.0004277205107757,0.0004277205107757,0.0
energy,L3,4,STRIDED_GEMM,256,5060ti,0.0012573772639439,0.0012573772639439,0.0
energy,L3,4,STRIDED_GEMM,512,5060ti,0.0072599729546991,0.0072599729546991,0.0
energy,L3,4,STRIDED_GEMM,1024,3090,0.0404943806791009,0.0404943806791009,0.0
energy,L3,4,STRIDED_GEMM,2048,3090,0.2590519877675841,0.2590519877675841,0.0
energy,L3,4,STRIDED_GEMM,4096,3090,1.8068722222222224,1.8068722222222224,0.0
energy,L3,4,STRIDED_GEMM,8192,3090,13.599875,13.599875,0.0
energy,L3,4,STRIDED_GEMM,16384,3090,111.51975,111.51975,0.0
energy,L3,5,AXPY,1000000,5060ti,0.0011163104888233,0.0011163104888233,0.0
energy,L3,5,AXPY,2000000,5060ti,0.0020373554571637,0.0020373554571637,0.0
energy,L3,5,AXPY,4000000,5060ti,0.0047548633472602,0.0047548633472602,0.0
energy,L3,5,AXPY,8000000,5060ti,0.0229790957705396,0.0229790957705396,0.0
energy,L3,5,AXPY,16000000,5060ti,0.0463498062015503,0.0463498062015503,0.0
energy,L3,5,AXPY,32000000,5060ti,0.092560620756547,0.092560620756547,0.0
energy,L3,5,AXPY,64000000,5060ti,0.1824071566731141,0.1824071566731141,0.0
energy,L3,5,AXPY,128000000,5060ti,0.3683474903474903,0.3683474903474903,0.0
energy,L3,5,AXPY,256000000,5060ti,0.7448449612403101,0.7448449612403101,0.0
energy,L3,5,CONV2D,1,3090,0.1059935483870967,0.1059935483870967,0.0
energy,L3,5,CONV2D,2,5060ti,0.0923613053613053,0.0923613053613053,0.0
energy,L3,5,CONV2D,3,3090,0.0782325553983969,0.0782325553983969,0.0
energy,L3,5,CONV2D,4,5060ti,0.0861732530120482,0.0861732530120482,0.0
energy,L3,5,CONV2D,5,3090,0.1587692853762423,0.1587692853762423,0.0
energy,L3,5,CONV2D,6,5060ti,0.2179719512195121,0.2179719512195121,0.0
energy,L3,5,GEMM,64,5060ti,0.0003347796931087,0.0003347796931087,0.0
energy,L3,5,GEMM,128,5060ti,0.0004186242111759,0.0004186242111759,0.0
energy,L3,5,GEMM,256,5060ti,0.0012592353037497,0.0012592353037497,0.0
energy,L3,5,GEMM,512,3090,0.0071338785469004,0.0071338785469004,0.0
energy,L3,5,GEMM,1024,3090,0.0401171231216674,0.0401171231216674,0.0
energy,L3,5,GEMM,2048,3090,0.2481971407072987,0.2481971407072987,0.0
energy,L3,5,GEMM,4096,3090,1.7184388888888886,1.7184388888888886,0.0
energy,L3,5,GEMM,8192,3090,13.074854166666666,13.074854166666666,0.0
energy,L3,5,GEMM,16384,3090,103.623875,103.623875,0.0
energy,L3,5,REDUCTION,1000000,5060ti,0.0004093440537001,0.0004093440537001,0.0
energy,L3,5,REDUCTION,2000000,5060ti,0.0007337658080009,0.0007337658080009,0.0
energy,L3,5,REDUCTION,4000000,5060ti,0.0010198147511178,0.0010198147511178,0.0
energy,L3,5,REDUCTION,8000000,5060ti,0.001830818280606,0.001830818280606,0.0
energy,L3,5,REDUCTION,16000000,5060ti,0.013697242206235,0.013697242206235,0.0
energy,L3,5,REDUCTION,32000000,5060ti,0.0257176724137931,0.0257176724137931,0.0
energy,L3,5,REDUCTION,64000000,5060ti,0.0510550486618004,0.0510550486618004,0.0
energy,L3,5,REDUCTION,128000000,5060ti,0.1017820048309178,0.1017820048309178,0.0
